record_id,database_source,title,original_pdf_collected,original_pdf_match_type,original_pdf_index,original_pdf_pmid,original_pdf_title,pdf_available_for_full_text_review,next_step,authors,year,journal,doi,pmid,duplicate_group_id,source_file,screening_decision,exclusion_reason,notes,ai_title_decision,ai_exclusion_reason,ai_confidence,ai_flags,ai_analysis_tier_hint,reevaluated_title_decision,reevaluated_title_reason,reevaluated_confidence,normalized_title
DUP_01971,Embase,Why do we fail throughout the world to perform good clinical research in auriculotherapy/auricular acupuncture?,no,no_match,,,,no,do_not_retrieve_unless_spot_check,,2017,Deutsche Zeitschrift fur Akupunktur,,,DUP_01971,records (1).csv,,,,exclude,no clear fMRI/functional neuroimaging term in title/metadata,medium,acupuncture_term; acupuncture_adjacent_modality_flag,,exclude,carried over from first title screen,medium,why do we fail throughout the world to perform good clinical research in auriculotherapy auricular acupuncture
DUP_00298,Embase; PubMed,[Amplitude Changes of Low Frequency Fluctuation in Brain Spontaneous Nervous Activities Induced by Needling at Hand Taiyin Lung Channel],no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,"Zhou YL, Su CG, Liu SF, Jin XY, Duan YL, Chen XY, Zhao SH, Wang QL, Dang CL.",2016,Zhongguo Zhong Xi Yi Jie He Za Zhi,,27386646,DUP_00298,PUBMED_0518.csv; records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term,needs abstract to determine neuroimaging eligibility,human_check,brain/neural term present but imaging modality/design unclear from title,medium,amplitude changes of low frequency fluctuation in brain spontaneous nervous activities induced by needling at hand taiyin lung channel
DUP_00532,Embase; PubMed,[Changes of brain pain center and default mode network an electro acupuncture in Weizhong and Dachangshu acupoints: a task-fMRI study],no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,"Zhou S, Cao HX, Yu LC, Jin YJ, Jia RH, Wen YR, Chen XF.",2016,Zhonghua Yi Xue Za Zhi,10.3760/cma.j.issn.0376-2491.2016.07.008,26902192,DUP_00532,PUBMED_0518.csv; records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; mechanism_deqi_pain_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,changes of brain pain center and default mode network an electro acupuncture in weizhong and dachangshu acupoints a task fmri study
DUP_00642,Embase; PubMed,[Current Status of Researches on Brain-imaging Responses of Acupuncture Stimulation Based on Functional Magnetic Resonance Imaging],no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,"He ZX, Hou J, Qiu K, Sun RR, Zeng F.",2016,Zhen Ci Yan Jiu,,29071953,DUP_00642,PUBMED_0518.csv; records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,current status of researches on brain imaging responses of acupuncture stimulation based on functional magnetic resonance imaging
DUP_01704,Embase; PubMed,[Support for insomnia : Recommendations for practice in general medicine],no,no_match,,,,no,do_not_retrieve_unless_spot_check,"Hein M, Hubain P, Linkowski P, Loas G.",2016,Rev Med Brux,,28525221,DUP_01704,PUBMED_0518.csv; records (1).csv,,,,exclude,not acupuncture-like intervention in title/metadata,high,coordinate_result_term,,exclude,carried over from first title screen,high,support for insomnia recommendations for practice in general medicine
DUP_00020,Embase; PubMed,A functional magnetic resonance imaging study of the neuronal specificity of an acupoint: acupuncture at Rangu (KI 2) and its sham point,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,"Li A, Li XL, Zhang F, Yue JH, Yuan CS, Li K, Zhang QH.",2016,Intern Med J,10.1111/imj.13154,27553998,DUP_00020,PUBMED_0518.csv; records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; sham_placebo_control_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,a functional magnetic resonance imaging study of the neuronal specificity of an acupoint acupuncture at rangu ki 2 and its sham point
DUP_00035,Embase,A PET/CT and fMRI randomized controlled study to identify brain network associated with acupuncture effects in reducing depression,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2016,Molecular Imaging and Biology,,,DUP_00035,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; sham_placebo_control_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,a pet ct and fmri randomized controlled study to identify brain network associated with acupuncture effects in reducing depression
DUP_00055,Embase; PubMed,A study of the brain functional network of Deqi via acupuncturing stimulation at BL40 by rs-fMRI,no,no_match,,,,no,do_not_retrieve_unless_spot_check,"Shi Y, Zhang S, Li Q, Liu Z, Guo S, Yang J, Wu W.",2016,Complement Ther Med,10.1016/j.ctim.2016.01.004,27062952,DUP_00055,PUBMED_0518.csv; records (1).csv,,,,exclude,not acupuncture-like intervention in title/metadata,high,strong_fMRI_neuroimaging_term; mechanism_deqi_pain_term,,exclude,carried over from first title screen,high,a study of the brain functional network of deqi via acupuncturing stimulation at bl40 by rs fmri
DUP_00079,Embase,Activation of different cerebral functional regions following acupuncture at bot H Taixi and taichong acupoints and taixi acupoint alone: An fMRI study,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2016,"African Journal of Traditional, Complementary and Alternative Medicines",,,DUP_00079,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,activation of different cerebral functional regions following acupuncture at bot h taixi and taichong acupoints and taixi acupoint alone an fmri study
DUP_00084,Embase,Activation on Left Dorsolateral Prefrontal Cortex LDPC With Different Acupoint-Combinations for Depression: An fNIRS Study,no,no_match,,,,no,do_not_retrieve_unless_spot_check,,2016,clinicaltrials.gov,,,DUP_00084,records (1).csv,,,,unclear,"acupuncture plus brain/neuro term, but imaging modality may not be fMRI",medium,acupuncture_term; possible_brain_neuro_term; non_fMRI_modality_flag,needs abstract to determine neuroimaging eligibility,exclude,clear non-fMRI/non-MRI functional modality at title level,high,activation on left dorsolateral prefrontal cortex ldpc with different acupoint combinations for depression an fnirs study
DUP_00109,Embase,Acupuncture as a treatment to improve cognitive function after brain injury: A case study,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2016,Archives of Physical Medicine and Rehabilitation,,,DUP_00109,records (1).csv,,,,unclear,acupuncture plus possible brain/neuroimaging term; verify abstract,medium,acupuncture_term; possible_brain_neuro_term,needs abstract to determine neuroimaging eligibility,human_check,brain/neural term present but imaging modality/design unclear from title,medium,acupuncture as a treatment to improve cognitive function after brain injury a case study
DUP_00128,Embase; PubMed,"Acupuncture Decreases Blood Pressure Related to Hypothalamus Functional Connectivity with Frontal Lobe, Cerebellum, and Insula: A Study of Instantaneous and Short-Term Acupuncture Treatment in Essential Hypertension",yes,pmid_match,75,27688791,"Acupuncture Decreases Blood Pressure Related to Hypothalamus Functional Connectivity with Frontal Lobe, Cerebellum, and Insula: A Study of Instantaneous and Short-Term Acupuncture Treatment in Essential Hypertension",yes,full_text_review_existing_pdf,"Zheng Y, Zhang J, Wang Y, Wang Y, Lan Y, Qu S, Tang C, Huang Y.",2016,Evid Based Complement Alternat Med,10.1155/2016/6908710,27688791,DUP_00128,PUBMED_0518.csv; records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; acupuncture_adjacent_modality_flag,systematic review / possible fMRI candidate,include,carried over from first title screen,high,acupuncture decreases blood pressure related to hypothalamus functional connectivity with frontal lobe cerebellum and insula a study of instantaneous and short term acupuncture treatment in essential hypertension
DUP_00144,Embase,Acupuncture for depression: The mechanism underlying its therapeutic effect,no,no_match,,,,no,do_not_retrieve_unless_spot_check,,2016,Medical Acupuncture,,,DUP_00144,records (1).csv,,,,exclude,no clear fMRI/functional neuroimaging term in title/metadata,medium,acupuncture_term,,exclude,carried over from first title screen,medium,acupuncture for depression the mechanism underlying its therapeutic effect
DUP_00147,Embase,Acupuncture for Functional Dyspepsia: a Functional Magnetic Resonance Imaging (fMRI) Study,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2016,clinicaltrials.gov,,,DUP_00147,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,acupuncture for functional dyspepsia a functional magnetic resonance imaging fmri study
DUP_00155,Embase,Acupuncture for pain in chronic pancreatitis: A single-BLINDED randomised crossover trial,no,no_match,,,,no,do_not_retrieve_unless_spot_check,,2016,Pancreatology,,,DUP_00155,records (1).csv,,,,exclude,no clear fMRI/functional neuroimaging term in title/metadata,medium,acupuncture_term; mechanism_deqi_pain_term,,exclude,carried over from first title screen,medium,acupuncture for pain in chronic pancreatitis a single blinded randomised crossover trial
DUP_00164,Embase,Acupuncture for the prevention of episodic migraine,no,no_match,,,,no,do_not_retrieve_unless_spot_check,,2016,Cochrane Database of Systematic Reviews,,,DUP_00164,records (1).csv,,,,exclude,review/meta-analysis/scoping/bibliometric/protocol/commentary,high,acupuncture_term; review_or_non_original_flag,,exclude,carried over from first title screen,high,acupuncture for the prevention of episodic migraine
DUP_00181,Embase; PubMed,Acupuncture is not a unique explanation for functional magnetic resonance imaging finding,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,Wong YM.,2016,Intern Med J,10.1111/imj.13096,27405901,DUP_00181,PUBMED_0518.csv; records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,acupuncture is not a unique explanation for functional magnetic resonance imaging finding
DUP_00251,Embase; PubMed,Acupuncture treatment modulates the resting-state functional connectivity of brain regions in migraine patients without aura,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,"Zhang Y, Li KS, Liu HW, Fu CH, Chen S, Tan ZJ, Ren Y.",2016,Chin J Integr Med,10.1007/s11655-015-2042-4,25847772,DUP_00251,PUBMED_0518.csv; records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,acupuncture treatment modulates the resting state functional connectivity of brain regions in migraine patients without aura
DUP_00293,Embase; PubMed,Altered periaqueductal gray resting state functional connectivity in migraine and the modulation effect of treatment,yes,pmid_match,70,26839078,Altered periaqueductal gray resting state functional connectivity in migraine and the modulation effect of treatment,yes,full_text_review_existing_pdf,"Li Z, Liu M, Lan L, Zeng F, Makris N, Liang Y, Guo T, Wu F, Gao Y, Dong M, Yang J, Li Y, Gong Q, Liang F, Kong J.",2016,Sci Rep,10.1038/srep20298,26839078,DUP_00293,PUBMED_0518.csv; records (1).csv,,,,exclude,not acupuncture-like intervention in title/metadata,high,strong_fMRI_neuroimaging_term,,exclude,carried over from first title screen,high,altered periaqueductal gray resting state functional connectivity in migraine and the modulation effect of treatment
DUP_00419,Embase,Blood oxygenation level dependent-functional magnetic resonance imaging (BOLD-fMRI) combined with diffusion-tensor imaging (DTI): A comparison of patients with hemiplegia after stroke treated with acupuncture and normal subjects,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,,2016,International Journal of Clinical and Experimental Medicine,,,DUP_00419,records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term; non_fMRI_modality_flag; acupuncture_adjacent_modality_flag,systematic review / possible fMRI candidate,include,carried over from first title screen,high,blood oxygenation level dependent functional magnetic resonance imaging bold fmri combined with diffusion tensor imaging dti a comparison of patients with hemiplegia after stroke treated with acupuncture and normal subjects
DUP_00498,Embase; PubMed,Cerebral activation effects of acupuncture using Zusanli (ST36) and Yanglingquan (GB34) points based on Regional Homogeneity indices: A resting-state fMRI study,no,no_match,,,,no,abstract_review_then_retrieve_pdf_if_eligible,"Liu L, Wu Y, Zheng J, Lai X, Zeng D, Li H, Shi C, Yang M, Liang C.",2016,J Xray Sci Technol,10.3233/XST-160557,27002910,DUP_00498,PUBMED_0518.csv; records (1).csv,,,,include,title/metadata indicates acupuncture plus fMRI/functional neuroimaging,high,acupuncture_term; strong_fMRI_neuroimaging_term,systematic review / possible fMRI candidate,include,carried over from first title screen,high,cerebral activation effects of acupuncture using zusanli st36 and yanglingquan gb34 points based on regional homogeneity indices a resting state fmri study
DUP_00516,Embase; PubMed,Cerebral Targeting of Acupuncture at Combined Acupoints in Treating Essential Hypertension: An Rs-fMRI Study and Curative Effect Evidence,no,no_match,,,,no,do_not_retrieve_unless_spot_check,"Wang Y, Zheng Y, Qu S, Zhang J, Zhong Z, Zhang J, Huang H, Li M, Xu Y, Chen J, Wang L, Steiner GZ, Tang C, Huang Y.",2016,Evid Based Complement Alternat Med,10.1155/2016/5392954,28003850,DUP_00516,PUBMED_0518.csv; records (1).csv,,,,exclude,animal/non-human study,high,acupuncture_term; strong_fMRI_neuroimaging_term; animal_flag; acupuncture_adjacent_modality_flag,,exclude,carried over from first title screen,high,cerebral targeting of acupuncture at combined acupoints in treating essential hypertension an rs fmri study and curative effect evidence
