pmid,contrast_id,contrast_label,contrast_type,condition_1_type,condition_2_type,contrast_category,method_category,tissue_level,has_usable_coordinates,n_coordinates,direction,analysis_method,integrated_from
41022570,contrast_09,"Post-hoc pairwise t-test: PCC/PCU-Cerebelum_8_L FC, post-needle removal vs acupuncture needle-in-place",Pairwise t-test (within-subject): post-needle removal minus during needle retention,verum,verum,other,seed_based_fc,,False,0,No statistically significant difference,"Pairwise t-test (post-hoc), FC values extracted from differing cluster regions",
41022570,contrast_10,"Seed-to-whole-brain FC: ANG seed, repeated measures ANOVA across three timepoints","Repeated measures ANOVA across three conditions (pre-needle insertion, during needle retention, post-needle removal); seed-to-whole-brain",verum,not_applicable,other,seed_based_fc,,True,1,Significant difference survived correction,Repeated measures variance analysis on seed-to-whole-brain FC values (Fisher's Z-transformed); cluster-level FWE correction; AAL116 brain segmentation template,
41022570,contrast_11,"Post-hoc pairwise t-test: ANG-Frontal_Sup_Medial_L FC, acupuncture needle-in-place vs pre-needle insertion",Pairwise t-test (within-subject): during needle retention minus pre-needle insertion,verum,baseline,verum_post_gt_pre,seed_based_fc,,False,0,Statistically significant decrease,"Pairwise t-test (post-hoc), FC values extracted from differing cluster regions",
41022570,contrast_12,"Post-hoc pairwise t-test: ANG-Frontal_Sup_Medial_L FC, post-needle removal vs pre-needle insertion",Pairwise t-test (within-subject): post-needle removal minus pre-needle insertion,verum,baseline,verum_post_gt_pre,seed_based_fc,,False,0,Statistically significant decrease,"Pairwise t-test (post-hoc), FC values extracted from differing cluster regions",
41022570,contrast_13,"Post-hoc pairwise t-test: ANG-Frontal_Sup_Medial_L FC, post-needle removal vs acupuncture needle-in-place",Pairwise t-test (within-subject): post-needle removal minus during needle retention,verum,verum,other,seed_based_fc,,False,0,No statistically significant difference,"Pairwise t-test (post-hoc), FC values extracted from differing cluster regions",
41657421,nc_cerebellum_within_both,average CBF values of cerebellar cortex — both groups post vs pre treatment,within-group pre-post comparison,baseline,baseline,group_comparison,other,,False,1,higher after treatment than before treatment in both groups,two-way repeated-measures analysis of variance with Bonferroni correction; independent-samples t-test,
41657421,nc_thalamus_within_both,average CBF values of thalamic nucleus — both groups post vs pre treatment,within-group pre-post comparison,baseline,baseline,group_comparison,other,,False,1,higher after treatment than before treatment in both groups,two-way repeated-measures analysis of variance with Bonferroni correction; independent-samples t-test,
41657421,nc_occipital_within_both,average CBF values of occipital lobe — both groups post vs pre treatment,within-group pre-post comparison,baseline,baseline,group_comparison,other,,False,1,higher after treatment than before treatment in both groups,two-way repeated-measures analysis of variance with Bonferroni correction; independent-samples t-test,
41657421,nc_frontal_within_both,average CBF values of frontal lobe — both groups post vs pre treatment,within-group pre-post comparison,baseline,baseline,group_comparison,other,,False,1,higher after treatment than before treatment in both groups,two-way repeated-measures analysis of variance with Bonferroni correction; independent-samples t-test,
41657421,nc_parietal_within_both,average CBF values of parietal lobe — both groups post vs pre treatment,within-group pre-post comparison,baseline,baseline,group_comparison,other,,False,1,higher after treatment than before treatment in both groups,two-way repeated-measures analysis of variance with Bonferroni correction; independent-samples t-test,
41657421,nc_cerebellum_between_post,average CBF values of cerebellar cortex — study group vs control group after 28 days of treatment,between-group comparison post-treatment,verum,sham,verum_gt_sham,other,,False,1,study group higher than control group,independent-samples t-test; two-way repeated-measures ANOVA with Bonferroni correction,
41657421,nc_thalamus_between_post,average CBF values of thalamic nucleus — study group vs control group after 28 days of treatment,between-group comparison post-treatment,verum,sham,verum_gt_sham,other,,False,1,study group higher than control group,independent-samples t-test; two-way repeated-measures ANOVA with Bonferroni correction,
41657421,nc_occipital_between_post,average CBF values of occipital lobe — study group vs control group after 28 days of treatment,between-group comparison post-treatment,verum,sham,verum_gt_sham,other,,False,1,study group higher than control group,independent-samples t-test; two-way repeated-measures ANOVA with Bonferroni correction,
41657421,nc_frontal_between_post,average CBF values of frontal lobe — study group vs control group after 28 days of treatment,between-group comparison post-treatment,verum,sham,verum_gt_sham,other,,False,1,study group higher than control group,independent-samples t-test; two-way repeated-measures ANOVA with Bonferroni correction,
41657421,nc_parietal_between_post,average CBF values of parietal lobe — study group vs control group after 28 days of treatment,between-group comparison post-treatment,verum,sham,verum_gt_sham,other,,False,1,study group higher than control group,independent-samples t-test; two-way repeated-measures ANOVA with Bonferroni correction,
38681626,NC_001,group × time interaction effect in ALFF among the four groups,group × time interaction (repeated measures ANCOVA),verum,sham,group_comparison,whole_brain_activation,,True,2,not_reported (interaction effect),"Repeated measures ANCOVA; interaction effect of group (EAS group, SAS group) × time (pre-treatment, aft-treatment)",
38681626,NC_002,Post hoc ALFF: EAS group post vs pre (left MTG),within-group post hoc two-sample t-test; post-treatment vs pre-treatment,verum,baseline,verum_post_gt_pre,whole_brain_activation,,False,0,increase,post hoc two-sample t-test,
38681626,NC_003,Post hoc ALFF: SAS group post vs pre (left MTG),within-group post hoc two-sample t-test; post-treatment vs pre-treatment,sham,baseline,sham_post_gt_pre,whole_brain_activation,2.0,False,0,increase,post hoc two-sample t-test,
38681626,NC_004,Post hoc ALFF: EAS group post vs pre (left CPL),within-group post hoc two-sample t-test; post-treatment vs pre-treatment,verum,baseline,verum_post_gt_pre,whole_brain_activation,,False,0,increase,post hoc two-sample t-test,
38681626,NC_005,Post hoc ALFF: SAS group post vs pre (left CPL),within-group post hoc two-sample t-test; post-treatment vs pre-treatment,sham,baseline,sham_post_gt_pre,whole_brain_activation,2.0,False,0,increase,post hoc two-sample t-test,
38681626,NC_006,Post hoc ALFF: EAS post vs SAS post (left CPL),between-group post hoc two-sample t-test; post-treatment comparison,verum,sham,verum_gt_sham,whole_brain_activation,2.0,False,0,EAS > SAS (increase more significant in EAS group),post hoc two-sample t-test,
38681626,NC_007,group × time interaction effect in seed-based FC (seed: left middle temporal gyrus) among the four groups,group × time interaction (repeated measures ANCOVA); seed-based FC,verum,sham,group_comparison,seed_based_fc,,True,3,not_reported (interaction effect),Repeated measures ANCOVA; interaction effect of group × time; seed-based FC,
38681626,NC_008,group × time interaction effect in seed-based FC (seed: left posterior cerebellar lobe) among the four groups,group × time interaction (repeated measures ANCOVA); seed-based FC,verum,sham,group_comparison,seed_based_fc,,True,1,not_reported (interaction effect),Repeated measures ANCOVA; interaction effect of group × time; seed-based FC,
38681626,NC_009,"Post hoc FC: EAS post vs pre (seed: left MTG, target: left SFG)",within-group post hoc; post-treatment vs pre-treatment; seed-based FC,verum,baseline,verum_post_gt_pre,seed_based_fc,,False,0,increase,post hoc two-sample t-test,
38681626,NC_010,"Post hoc FC: EAS post vs pre (seed: left MTG, target: left MFG)",within-group post hoc; post-treatment vs pre-treatment; seed-based FC,verum,baseline,verum_post_gt_pre,seed_based_fc,,False,0,increase,post hoc two-sample t-test,
38681626,NC_011,"Post hoc FC: EAS post vs pre (seed: left MTG, target: left hippocampus)",within-group post hoc; post-treatment vs pre-treatment; seed-based FC,verum,baseline,verum_post_gt_pre,seed_based_fc,,False,0,increase,post hoc two-sample t-test,
38681626,NC_012,"Post hoc FC: SAS post vs pre (seed: left MTG, target: left SFG)",within-group post hoc; post-treatment vs pre-treatment; seed-based FC,sham,baseline,sham_post_gt_pre,seed_based_fc,2.0,False,0,increase,post hoc two-sample t-test,
38681626,NC_013,"Post hoc FC: EAS post vs pre (seed: left CPL, target: left calcarine)",within-group post hoc; post-treatment vs pre-treatment; seed-based FC,verum,baseline,deactivation,seed_based_fc,,False,0,decrease,post hoc two-sample t-test,
38681626,NC_014,"Post hoc FC: EAS post vs SAS post (seed: left CPL, target: left calcarine)",between-group post hoc; post-treatment comparison; seed-based FC,verum,sham,verum_gt_sham,seed_based_fc,2.0,False,0,decrease more significant in EAS than SAS,post hoc two-sample t-test,
38681626,NC_015,Correlation between change in ALFF of left MTG and change in HAMD-24 score (EAS group),correlation; change in ALFF vs change in clinical score,verum,baseline,correlation_clinical,correlation_brain_behavior,,False,0,negative correlation,"partial correlation controlling for age, sex, head movement parameters and education level",
38681626,NC_016,Correlation between change in FC of left MTG and left MFG and change in HAMD-24 score (EAS group),correlation; change in FC vs change in clinical score,verum,baseline,correlation_clinical,correlation_brain_behavior,,False,0,positive correlation,"partial correlation controlling for age, sex, head movement parameters and education level",
25821486,nc_HYP_ACU_gt_SHAM,ACU > SHAM (HYP ROI),"between-group comparison, ACU greater than SHAM",verum,sham,verum_gt_sham,seed_based_fc,2.0,False,20,ACU > SHAM,seed correlation analysis (SCA) with two-sample t-test at second level,
25821486,nc_HYP_SHAM_gt_ACU,SHAM > ACU (HYP ROI),"between-group comparison, SHAM greater than ACU",sham,verum,verum_gt_sham,seed_based_fc,2.0,False,10,SHAM > ACU,seed correlation analysis (SCA) with two-sample t-test at second level,
25821486,nc_leftAMY_ACU_gt_SHAM,ACU > SHAM (left AMY ROI),"between-group comparison, ACU greater than SHAM",verum,sham,verum_gt_sham,seed_based_fc,2.0,False,13,ACU > SHAM,seed correlation analysis (SCA) with two-sample t-test at second level,
25821486,nc_leftAMY_SHAM_gt_ACU,SHAM > ACU (left AMY ROI),"between-group comparison, SHAM greater than ACU",sham,verum,verum_gt_sham,seed_based_fc,2.0,False,22,SHAM > ACU,seed correlation analysis (SCA) with two-sample t-test at second level,
25821486,nc_rightAMY_ACU_gt_SHAM,ACU > SHAM (right AMY ROI),"between-group comparison, ACU greater than SHAM",verum,sham,verum_gt_sham,seed_based_fc,2.0,False,13,ACU > SHAM,seed correlation analysis (SCA) with two-sample t-test at second level,
25821486,nc_rightAMY_SHAM_gt_ACU,SHAM > ACU (right AMY ROI),"between-group comparison, SHAM greater than ACU",sham,verum,verum_gt_sham,seed_based_fc,2.0,False,14,SHAM > ACU,seed correlation analysis (SCA) with two-sample t-test at second level,
25821486,nc_pearson_HYP_HIPP_CBT,Pearson correlation: increased HYP–HIPP FC after ACU vs. ACU-induced change in CBT,brain-behavior correlation (positive),verum,baseline,correlation_clinical,correlation_brain_behavior,,False,0,positive correlation,Pearson correlation between change in FC z-statistic and physiological outcome change,
25821486,nc_pearson_HYP_PUT_L_GLU,Pearson correlation: increased HYP–left putamen FC after ACU vs. ACU-induced change in GLU,brain-behavior correlation (positive),verum,baseline,correlation_clinical,correlation_brain_behavior,,False,0,positive correlation,Pearson correlation between change in FC z-statistic and physiological outcome change,
25821486,nc_pearson_HYP_PUT_R_GLU,Pearson correlation: increased HYP–right putamen FC after ACU vs. ACU-induced change in GLU,brain-behavior correlation (positive),verum,baseline,correlation_clinical,correlation_brain_behavior,,False,0,positive correlation,Pearson correlation between change in FC z-statistic and physiological outcome change,
